"TRANSACTION_DATE","TRANSACTION_ID","TRANSACTION_PAYLOAD","UNLOAD_STATUS","UNLOAD_TIME"
"2023-04-04 00:00:00.000","dc007ff4d9005b43d6f04c5bb5a94a9d","{""account_type"":""Brokerage"",""customer_id"":36253,""trades"":[{""action"":""Buy"",""shares"":1,""ticker"":""IWM"",""total_trade_value"":176.71,""trade_price"":176.71},{""action"":""Buy"",""shares"":1,""ticker"":""VTI"",""total_trade_value"":203.8,""trade_price"":203.8},{""action"":""Buy"",""shares"":25,""ticker"":""SCHE"",""total_trade_value"":614.88,""trade_price"":24.59},{""action"":""Buy"",""shares"":30,""ticker"":""SCHF"",""total_trade_value"":526.65,""trade_price"":17.55}],""transaction_category"":""Securities Trade"",""transaction_date"":""2023-04-04 00:00:00.000""}","\N","\N"
"2023-04-04 00:00:00.000","1bd62c8f06335d814121f00708ec84b2","{""account_type"":""Brokerage"",""customer_id"":21338,""trades"":[{""action"":""Buy"",""shares"":2,""ticker"":""XOM"",""total_trade_value"":230.87,""trade_price"":115.44},{""action"":""Buy"",""shares"":1,""ticker"":""MA"",""total_trade_value"":366.25,""trade_price"":366.25},{""action"":""Buy"",""shares"":9,""ticker"":""WMT"",""total_trade_value"":443.75,""trade_price"":49.3},{""action"":""Buy"",""shares"":1,""ticker"":""META"",""total_trade_value"":214.39,""trade_price"":214.39}],""transaction_category"":""Securities Trade"",""transaction_date"":""2023-04-04 00:00:00.000""}","\N","\N"
"2023-04-04 00:00:00.000","ede2982495cfe10da525569eb93326d0","{""account_type"":""Brokerage"",""customer_id"":48588,""trades"":[{""action"":""Buy"",""shares"":2,""ticker"":""CVX"",""total_trade_value"":338.86,""trade_price"":169.43},{""action"":""Buy"",""shares"":2,""ticker"":""MSFT"",""total_trade_value"":576.12,""trade_price"":288.06},{""action"":""Buy"",""shares"":3,""ticker"":""XOM"",""total_trade_value"":346.31,""trade_price"":115.44}],""transaction_category"":""Securities Trade"",""transaction_date"":""2023-04-04 00:00:00.000""}","\N","\N"
"2023-04-04 00:00:00.000","817efecba1f8d3312fcd5ffb5bb0d316","{""account_type"":""Brokerage"",""customer_id"":27884,""trades"":[{""action"":""Buy"",""shares"":2,""ticker"":""AAPL"",""total_trade_value"":331.95,""trade_price"":165.98},{""action"":""Buy"",""shares"":1,""ticker"":""PLD"",""total_trade_value"":123.77,""trade_price"":123.77},{""action"":""Buy"",""shares"":1,""ticker"":""MA"",""total_trade_value"":366.25,""trade_price"":366.25},{""action"":""Buy"",""shares"":9,""ticker"":""WMT"",""total_trade_value"":443.75,""trade_price"":49.3},{""action"":""Buy"",""shares"":2,""ticker"":""XOM"",""total_trade_value"":230.87,""trade_price"":115.44}],""transaction_category"":""Securities Trade"",""transaction_date"":""2023-04-04 00:00:00.000""}","\N","\N"
"2023-04-04 00:00:00.000","8a2cfcf0a4ef8845d62b3dd703258b8f","{""account_type"":""Brokerage"",""customer_id"":29330,""trades"":[{""action"":""Buy"",""shares"":6,""ticker"":""VTI"",""total_trade_value"":1222.77,""trade_price"":203.8},{""action"":""Buy"",""shares"":33,""ticker"":""SCHF"",""total_trade_value"":579.31,""trade_price"":17.55},{""action"":""Buy"",""shares"":21,""ticker"":""BND"",""total_trade_value"":1554.42,""trade_price"":74.02}],""transaction_category"":""Securities Trade"",""transaction_date"":""2023-04-04 00:00:00.000""}","\N","\N"
"2023-04-04 00:00:00.000","db650b1cff9874b88b3abd0592059e13","{""account_type"":""Brokerage"",""customer_id"":12794,""trades"":[{""action"":""Buy"",""shares"":16,""ticker"":""BND"",""total_trade_value"":1184.32,""trade_price"":74.02}],""transaction_category"":""Securities Trade"",""transaction_date"":""2023-04-04 00:00:00.000""}","\N","\N"
"2023-04-04 00:00:00.000","e07f652a30374686e4d59542c1ead4fc","{""account_type"":""Brokerage"",""customer_id"":1675,""trades"":[{""action"":""Buy"",""shares"":2,""ticker"":""XOM"",""total_trade_value"":230.87,""trade_price"":115.44},{""action"":""Buy"",""shares"":21,""ticker"":""AMCR"",""total_trade_value"":236.46,""trade_price"":11.26},{""action"":""Buy"",""shares"":3,""ticker"":""COP"",""total_trade_value"":320.82,""trade_price"":106.94},{""action"":""Buy"",""shares"":2,""ticker"":""MSFT"",""total_trade_value"":576.12,""trade_price"":288.06}],""transaction_category"":""Securities Trade"",""transaction_date"":""2023-04-04 00:00:00.000""}","\N","\N"
"2023-04-04 00:00:00.000","51740a57ac4f3a026737ef7c6c863cd5","{""account_type"":""Brokerage"",""customer_id"":4518,""trades"":[{""action"":""Buy"",""shares"":1,""ticker"":""IWM"",""total_trade_value"":176.71,""trade_price"":176.71},{""action"":""Buy"",""shares"":2,""ticker"":""AVUV"",""total_trade_value"":147.31,""trade_price"":73.66},{""action"":""Buy"",""shares"":20,""ticker"":""SCHE"",""total_trade_value"":491.9,""trade_price"":24.59}],""transaction_category"":""Securities Trade"",""transaction_date"":""2023-04-04 00:00:00.000""}","\N","\N"
"2022-04-18 00:00:00.000","a0da017a03d2e50f4c8e5be0f280d85b","{""account_type"":""Brokerage"",""customer_id"":15703,""trades"":[{""action"":""Buy"",""shares"":109,""ticker"":""BND"",""total_trade_value"":8385.37,""trade_price"":76.93}],""transaction_category"":""Securities Trade"",""transaction_date"":""2022-04-18 00:00:00.000""}","\N","\N"
"2022-04-18 00:00:00.000","f36ca510bfda317ff3c0b0dc1957db51","{""account_type"":""Brokerage"",""customer_id"":15508,""trades"":[{""action"":""Buy"",""shares"":30,""ticker"":""BND"",""total_trade_value"":2307.9,""trade_price"":76.93},{""action"":""Buy"",""shares"":12,""ticker"":""VNQ"",""total_trade_value"":1301.4,""trade_price"":108.45},{""action"":""Buy"",""shares"":30,""ticker"":""ESGU"",""total_trade_value"":2932.35,""trade_price"":97.75}],""transaction_category"":""Securities Trade"",""transaction_date"":""2022-04-18 00:00:00.000""}","\N","\N"
"2022-04-18 00:00:00.000","2189bd5213422b584f6f637c3c6f8e03","{""account_type"":""Brokerage"",""customer_id"":12187,""trades"":[{""action"":""Buy"",""shares"":59,""ticker"":""BND"",""total_trade_value"":4538.87,""trade_price"":76.93}],""transaction_category"":""Securities Trade"",""transaction_date"":""2022-04-18 00:00:00.000""}","\N","\N"
"2022-04-18 00:00:00.000","dc91b2518c2891cb3553f34b1622f20a","{""account_type"":""Brokerage"",""customer_id"":11157,""trades"":[{""action"":""Buy"",""shares"":80,""ticker"":""BND"",""total_trade_value"":6154.4,""trade_price"":76.93},{""action"":""Buy"",""shares"":32,""ticker"":""VNQ"",""total_trade_value"":3470.4,""trade_price"":108.45},{""action"":""Buy"",""shares"":81,""ticker"":""ESGU"",""total_trade_value"":7917.35,""trade_price"":97.75}],""transaction_category"":""Securities Trade"",""transaction_date"":""2022-04-18 00:00:00.000""}","\N","\N"
"2022-04-18 00:00:00.000","1380d61229d5f828776b2b24d31ce0ce","{""account_type"":""Brokerage"",""customer_id"":10537,""trades"":[{""action"":""Buy"",""shares"":85,""ticker"":""SCHF"",""total_trade_value"":1522.35,""trade_price"":17.91},{""action"":""Buy"",""shares"":16,""ticker"":""VTI"",""total_trade_value"":3523.52,""trade_price"":220.22},{""action"":""Buy"",""shares"":53,""ticker"":""BND"",""total_trade_value"":4077.29,""trade_price"":76.93}],""transaction_category"":""Securities Trade"",""transaction_date"":""2022-04-18 00:00:00.000""}","\N","\N"
"2022-04-18 00:00:00.000","254caf14118d8643b3aa79609cd46efd","{""account_type"":""Brokerage"",""customer_id"":8132,""trades"":[{""action"":""Buy"",""shares"":10,""ticker"":""AVUV"",""total_trade_value"":796.85,""trade_price"":79.69},{""action"":""Buy"",""shares"":104,""ticker"":""SCHE"",""total_trade_value"":2837.64,""trade_price"":27.29},{""action"":""Buy"",""shares"":7,""ticker"":""IWM"",""total_trade_value"":1384.99,""trade_price"":197.86}],""transaction_category"":""Securities Trade"",""transaction_date"":""2022-04-18 00:00:00.000""}","\N","\N"
"2022-04-18 00:00:00.000","ca3f7339de6425ef1e880cad7ccd4941","{""account_type"":""Brokerage"",""customer_id"":33346,""trades"":[{""action"":""Buy"",""shares"":28,""ticker"":""BND"",""total_trade_value"":2154.04,""trade_price"":76.93}],""transaction_category"":""Securities Trade"",""transaction_date"":""2022-04-18 00:00:00.000""}","\N","\N"
"2022-04-18 00:00:00.000","7520428c17e68c781980d356f3dba361","{""account_type"":""Brokerage"",""customer_id"":4508,""trades"":[{""action"":""Buy"",""shares"":103,""ticker"":""SCHF"",""total_trade_value"":1844.73,""trade_price"":17.91},{""action"":""Buy"",""shares"":19,""ticker"":""VTI"",""total_trade_value"":4184.18,""trade_price"":220.22},{""action"":""Buy"",""shares"":64,""ticker"":""BND"",""total_trade_value"":4923.52,""trade_price"":76.93}],""transaction_category"":""Securities Trade"",""transaction_date"":""2022-04-18 00:00:00.000""}","\N","\N"
"2022-04-18 00:00:00.000","595a18fd3c48c8df2eb04245c2e29483","{""account_type"":""Brokerage"",""customer_id"":3533,""trades"":[{""action"":""Buy"",""shares"":42,""ticker"":""PYPL"",""total_trade_value"":4244.94,""trade_price"":101.07},{""action"":""Buy"",""shares"":27,""ticker"":""BND"",""total_trade_value"":2077.11,""trade_price"":76.93},{""action"":""Buy"",""shares"":34,""ticker"":""CRM"",""total_trade_value"":6372.96,""trade_price"":187.44},{""action"":""Buy"",""shares"":18,""ticker"":""PEP"",""total_trade_value"":3080.43,""trade_price"":171.13},{""action"":""Buy"",""shares"":4,""ticker"":""MTD"",""total_trade_value"":5214.58,""trade_price"":1303.64}],""transaction_category"":""Securities Trade"",""transaction_date"":""2022-04-18 00:00:00.000""}","\N","\N"
"2022-04-18 00:00:00.000","e12c446ff61a1210c7de75242f5a8b81","{""account_type"":""Brokerage"",""customer_id"":11144,""trades"":[{""action"":""Buy"",""shares"":88,""ticker"":""BND"",""total_trade_value"":6769.84,""trade_price"":76.93}],""transaction_category"":""Securities Trade"",""transaction_date"":""2022-04-18 00:00:00.000""}","\N","\N"
"2022-04-18 00:00:00.000","c7f0dd9d74d9e8a46bdeef1fcb7da608","{""account_type"":""Brokerage"",""customer_id"":44448,""trades"":[{""action"":""Buy"",""shares"":17,""ticker"":""VTI"",""total_trade_value"":3743.74,""trade_price"":220.22},{""action"":""Buy"",""shares"":32,""ticker"":""BND"",""total_trade_value"":2461.76,""trade_price"":76.93},{""action"":""Buy"",""shares"":110,""ticker"":""SCHF"",""total_trade_value"":1970.1,""trade_price"":17.91},{""action"":""Buy"",""shares"":13,""ticker"":""VNQ"",""total_trade_value"":1409.85,""trade_price"":108.45}],""transaction_category"":""Securities Trade"",""transaction_date"":""2022-04-18 00:00:00.000""}","\N","\N"
"2022-04-18 00:00:00.000","1b5a2a9d95284d797dfdfea08df47572","{""account_type"":""Brokerage"",""customer_id"":25759,""trades"":[{""action"":""Buy"",""shares"":144,""ticker"":""BND"",""total_trade_value"":11077.92,""trade_price"":76.93}],""transaction_category"":""Securities Trade"",""transaction_date"":""2022-04-18 00:00:00.000""}","\N","\N"
"2022-04-18 00:00:00.000","f3dbe7edfb4582f55d8b78fb2a1141f2","{""account_type"":""Brokerage"",""customer_id"":17294,""trades"":[{""action"":""Buy"",""shares"":48,""ticker"":""BND"",""total_trade_value"":3692.64,""trade_price"":76.93}],""transaction_category"":""Securities Trade"",""transaction_date"":""2022-04-18 00:00:00.000""}","\N","\N"
"2022-04-18 00:00:00.000","03fa4165f2f1e79533a5782eebe8aec2","{""account_type"":""Brokerage"",""customer_id"":29009,""trades"":[{""action"":""Buy"",""shares"":40,""ticker"":""XOM"",""total_trade_value"":3532.8,""trade_price"":88.32},{""action"":""Buy"",""shares"":20,""ticker"":""MA"",""total_trade_value"":7139.8,""trade_price"":356.99},{""action"":""Buy"",""shares"":223,""ticker"":""NVDA"",""total_trade_value"":4813.45,""trade_price"":21.59},{""action"":""Buy"",""shares"":39,""ticker"":""AMZN"",""total_trade_value"":5933.65,""trade_price"":152.14},{""action"":""Buy"",""shares"":9,""ticker"":""AVB"",""total_trade_value"":2209.5,""trade_price"":245.5}],""transaction_category"":""Securities Trade"",""transaction_date"":""2022-04-18 00:00:00.000""}","\N","\N"
"2022-04-18 00:00:00.000","1497ba3645cd9c376642057f7a753c15","{""account_type"":""Brokerage"",""customer_id"":2395,""trades"":[{""action"":""Buy"",""shares"":15,""ticker"":""BND"",""total_trade_value"":1153.95,""trade_price"":76.93}],""transaction_category"":""Securities Trade"",""transaction_date"":""2022-04-18 00:00:00.000""}","\N","\N"
"2022-04-18 00:00:00.000","af8b15930a4c703717928e569b709c97","{""account_type"":""Brokerage"",""customer_id"":28815,""trades"":[{""action"":""Buy"",""shares"":33,""ticker"":""VNQ"",""total_trade_value"":3578.85,""trade_price"":108.45},{""action"":""Buy"",""shares"":83,""ticker"":""ESGU"",""total_trade_value"":8112.84,""trade_price"":97.75},{""action"":""Buy"",""shares"":82,""ticker"":""BND"",""total_trade_value"":6308.26,""trade_price"":76.93}],""transaction_category"":""Securities Trade"",""transaction_date"":""2022-04-18 00:00:00.000""}","\N","\N"
"2022-04-18 00:00:00.000","f931e56dda55aae21e8bbdbacf54b754","{""account_type"":""Brokerage"",""customer_id"":44566,""trades"":[{""action"":""Buy"",""shares"":86,""ticker"":""BND"",""total_trade_value"":6615.98,""trade_price"":76.93}],""transaction_category"":""Securities Trade"",""transaction_date"":""2022-04-18 00:00:00.000""}","\N","\N"
"2022-04-18 00:00:00.000","1c98ddaaadaaf1e0c9b93ca5ec960dac","{""account_type"":""Brokerage"",""customer_id"":44103,""trades"":[{""action"":""Buy"",""shares"":5,""ticker"":""DG"",""total_trade_value"":1244.55,""trade_price"":248.91},{""action"":""Buy"",""shares"":12,""ticker"":""BND"",""total_trade_value"":923.16,""trade_price"":76.93},{""action"":""Buy"",""shares"":16,""ticker"":""TXN"",""total_trade_value"":2804.64,""trade_price"":175.29},{""action"":""Buy"",""shares"":7,""ticker"":""ILMN"",""total_trade_value"":2267.86,""trade_price"":323.98},{""action"":""Buy"",""shares"":10,""ticker"":""AXP"",""total_trade_value"":1834.45,""trade_price"":183.44}],""transaction_category"":""Securities Trade"",""transaction_date"":""2022-04-18 00:00:00.000""}","\N","\N"
"2022-04-18 00:00:00.000","a625778c068abf5089912e07e1022469","{""account_type"":""Brokerage"",""customer_id"":43698,""trades"":[{""action"":""Buy"",""shares"":49,""ticker"":""BND"",""total_trade_value"":3769.57,""trade_price"":76.93},{""action"":""Buy"",""shares"":111,""ticker"":""CSCO"",""total_trade_value"":5680.98,""trade_price"":51.18},{""action"":""Buy"",""shares"":25,""ticker"":""HCA"",""total_trade_value"":6521.38,""trade_price"":260.86}],""transaction_category"":""Securities Trade"",""transaction_date"":""2022-04-18 00:00:00.000""}","\N","\N"
"2022-04-18 00:00:00.000","c2c2fa11cfe6c504a6135a2342f8b5b8","{""account_type"":""Brokerage"",""customer_id"":12681,""trades"":[{""action"":""Buy"",""shares"":67,""ticker"":""BND"",""total_trade_value"":5154.31,""trade_price"":76.93}],""transaction_category"":""Securities Trade"",""transaction_date"":""2022-04-18 00:00:00.000""}","\N","\N"
"2022-04-18 00:00:00.000","7da5ba14881c851da4c1ac2a72bd467d","{""account_type"":""Brokerage"",""customer_id"":21279,""trades"":[{""action"":""Buy"",""shares"":116,""ticker"":""SCHF"",""total_trade_value"":2077.56,""trade_price"":17.91},{""action"":""Buy"",""shares"":72,""ticker"":""BND"",""total_trade_value"":5538.96,""trade_price"":76.93},{""action"":""Buy"",""shares"":22,""ticker"":""VTI"",""total_trade_value"":4844.84,""trade_price"":220.22}],""transaction_category"":""Securities Trade"",""transaction_date"":""2022-04-18 00:00:00.000""}","\N","\N"
"2022-04-18 00:00:00.000","f30971c454e629a66c25454dd4d239a5","{""account_type"":""Brokerage"",""customer_id"":44268,""trades"":[{""action"":""Buy"",""shares"":30,""ticker"":""VTI"",""total_trade_value"":6606.6,""trade_price"":220.22},{""action"":""Buy"",""shares"":144,""ticker"":""BND"",""total_trade_value"":11077.92,""trade_price"":76.93}],""transaction_category"":""Securities Trade"",""transaction_date"":""2022-04-18 00:00:00.000""}","\N","\N"
"2022-04-18 00:00:00.000","70b141551fc271f4d6959de780a57f77","{""account_type"":""Brokerage"",""customer_id"":44612,""trades"":[{""action"":""Buy"",""shares"":18,""ticker"":""IWM"",""total_trade_value"":3561.39,""trade_price"":197.86},{""action"":""Buy"",""shares"":263,""ticker"":""SCHE"",""total_trade_value"":7175.95,""trade_price"":27.29},{""action"":""Buy"",""shares"":27,""ticker"":""AVUV"",""total_trade_value"":2151.49,""trade_price"":79.69}],""transaction_category"":""Securities Trade"",""transaction_date"":""2022-04-18 00:00:00.000""}","\N","\N"
"2022-04-18 00:00:00.000","f061e1eda44e69a12bb2027e2164c874","{""account_type"":""Brokerage"",""customer_id"":20744,""trades"":[{""action"":""Buy"",""shares"":27,""ticker"":""VTI"",""total_trade_value"":5945.94,""trade_price"":220.22},{""action"":""Buy"",""shares"":131,""ticker"":""BND"",""total_trade_value"":10077.83,""trade_price"":76.93}],""transaction_category"":""Securities Trade"",""transaction_date"":""2022-04-18 00:00:00.000""}","\N","\N"
"2022-04-18 00:00:00.000","e120f4542b3889e8a7b18ed207a66e7e","{""account_type"":""Brokerage"",""customer_id"":46819,""trades"":[{""action"":""Buy"",""shares"":6,""ticker"":""IWM"",""total_trade_value"":1187.13,""trade_price"":197.86},{""action"":""Buy"",""shares"":10,""ticker"":""AVUV"",""total_trade_value"":796.85,""trade_price"":79.69},{""action"":""Buy"",""shares"":100,""ticker"":""SCHE"",""total_trade_value"":2728.5,""trade_price"":27.29}],""transaction_category"":""Securities Trade"",""transaction_date"":""2022-04-18 00:00:00.000""}","\N","\N"
"2022-04-18 00:00:00.000","c80a4f15f307c98265cfa96f222dfc0e","{""account_type"":""Brokerage"",""customer_id"":47284,""trades"":[{""action"":""Buy"",""shares"":109,""ticker"":""BND"",""total_trade_value"":8385.37,""trade_price"":76.93}],""transaction_category"":""Securities Trade"",""transaction_date"":""2022-04-18 00:00:00.000""}","\N","\N"
"2022-04-18 00:00:00.000","f9ffb677b8f0125cef44b0986896cbb0","{""account_type"":""Brokerage"",""customer_id"":48372,""trades"":[{""action"":""Buy"",""shares"":167,""ticker"":""BND"",""total_trade_value"":12847.31,""trade_price"":76.93}],""transaction_category"":""Securities Trade"",""transaction_date"":""2022-04-18 00:00:00.000""}","\N","\N"
"2022-04-18 00:00:00.000","96c85fdc0a508bb22bc4126c479b5bef","{""account_type"":""Brokerage"",""customer_id"":240,""trades"":[{""action"":""Buy"",""shares"":197,""ticker"":""BND"",""total_trade_value"":15155.21,""trade_price"":76.93}],""transaction_category"":""Securities Trade"",""transaction_date"":""2022-04-18 00:00:00.000""}","\N","\N"
"2022-04-18 00:00:00.000","ef48a0396b26edc5a836ce503edba955","{""account_type"":""Brokerage"",""customer_id"":4282,""trades"":[{""action"":""Buy"",""shares"":159,""ticker"":""SCHF"",""total_trade_value"":2847.69,""trade_price"":17.91},{""action"":""Buy"",""shares"":30,""ticker"":""VTI"",""total_trade_value"":6606.6,""trade_price"":220.22},{""action"":""Buy"",""shares"":99,""ticker"":""BND"",""total_trade_value"":7616.07,""trade_price"":76.93}],""transaction_category"":""Securities Trade"",""transaction_date"":""2022-04-18 00:00:00.000""}","\N","\N"
