"TRANSACTION_DATE","TRANSACTION_ID","TRANSACTION_PAYLOAD","UNLOAD_STATUS","UNLOAD_TIME"
"2025-02-25 00:00:00.000","6ec686990e1294060e0bceb0b45ae640","{""account_type"":""Brokerage"",""customer_id"":22992,""trades"":[{""action"":""Buy"",""shares"":10,""ticker"":""SCHF"",""total_trade_value"":199.75,""trade_price"":19.98},{""action"":""Buy"",""shares"":1,""ticker"":""VNQ"",""total_trade_value"":92.91,""trade_price"":92.91},{""action"":""Buy"",""shares"":1,""ticker"":""VTI"",""total_trade_value"":292.69,""trade_price"":292.69},{""action"":""Buy"",""shares"":3,""ticker"":""BND"",""total_trade_value"":219.57,""trade_price"":73.19}],""transaction_category"":""Securities Trade"",""transaction_date"":""2025-02-25 00:00:00.000""}","\N","\N"
"2025-02-25 00:00:00.000","a842dcdb3ea54377e998cce59bbb859a","{""account_type"":""Brokerage"",""customer_id"":4670,""trades"":[{""action"":""Buy"",""shares"":30,""ticker"":""BND"",""total_trade_value"":2195.7,""trade_price"":73.19}],""transaction_category"":""Securities Trade"",""transaction_date"":""2025-02-25 00:00:00.000""}","\N","\N"
"2025-02-25 00:00:00.000","db3ffeb28c4cf654231977ddb7dbfdbf","{""account_type"":""Brokerage"",""customer_id"":14365,""trades"":[{""action"":""Buy"",""shares"":9,""ticker"":""XEL"",""total_trade_value"":635.36,""trade_price"":70.59},{""action"":""Buy"",""shares"":3,""ticker"":""RTX"",""total_trade_value"":380.38,""trade_price"":126.8},{""action"":""Buy"",""shares"":5,""ticker"":""XOM"",""total_trade_value"":552.55,""trade_price"":110.51},{""action"":""Buy"",""shares"":3,""ticker"":""TSLA"",""total_trade_value"":937.05,""trade_price"":312.35}],""transaction_category"":""Securities Trade"",""transaction_date"":""2025-02-25 00:00:00.000""}","\N","\N"
"2025-02-25 00:00:00.000","8328e66a9c30bb3189ffca1d99a80f6f","{""account_type"":""Brokerage"",""customer_id"":23455,""trades"":[{""action"":""Buy"",""shares"":8,""ticker"":""BND"",""total_trade_value"":585.52,""trade_price"":73.19}],""transaction_category"":""Securities Trade"",""transaction_date"":""2025-02-25 00:00:00.000""}","\N","\N"
"2025-02-25 00:00:00.000","9a366b5c13873e65463a72249cbe6cb7","{""account_type"":""Brokerage"",""customer_id"":27895,""trades"":[{""action"":""Buy"",""shares"":21,""ticker"":""SCHF"",""total_trade_value"":419.48,""trade_price"":19.98},{""action"":""Buy"",""shares"":3,""ticker"":""VTI"",""total_trade_value"":878.06,""trade_price"":292.69},{""action"":""Buy"",""shares"":15,""ticker"":""BND"",""total_trade_value"":1097.85,""trade_price"":73.19}],""transaction_category"":""Securities Trade"",""transaction_date"":""2025-02-25 00:00:00.000""}","\N","\N"
"2025-02-25 00:00:00.000","874a910deb99e66f0a9116e42c64c737","{""account_type"":""Brokerage"",""customer_id"":28688,""trades"":[{""action"":""Buy"",""shares"":2,""ticker"":""KO"",""total_trade_value"":142.5,""trade_price"":71.25},{""action"":""Buy"",""shares"":2,""ticker"":""BSX"",""total_trade_value"":201.58,""trade_price"":100.79},{""action"":""Buy"",""shares"":1,""ticker"":""BND"",""total_trade_value"":73.19,""trade_price"":73.19},{""action"":""Buy"",""shares"":1,""ticker"":""ORCL"",""total_trade_value"":167.52,""trade_price"":167.52}],""transaction_category"":""Securities Trade"",""transaction_date"":""2025-02-25 00:00:00.000""}","\N","\N"
"2025-02-25 00:00:00.000","f6b3c58a41b7cc634ab414c8b73feb1f","{""account_type"":""Brokerage"",""customer_id"":32722,""trades"":[{""action"":""Buy"",""shares"":25,""ticker"":""SCHF"",""total_trade_value"":499.38,""trade_price"":19.98},{""action"":""Buy"",""shares"":18,""ticker"":""BND"",""total_trade_value"":1317.42,""trade_price"":73.19},{""action"":""Buy"",""shares"":4,""ticker"":""VTI"",""total_trade_value"":1170.74,""trade_price"":292.69}],""transaction_category"":""Securities Trade"",""transaction_date"":""2025-02-25 00:00:00.000""}","\N","\N"
"2025-02-25 00:00:00.000","4033020dd177e7199db1d29f41e62ff1","{""account_type"":""Brokerage"",""customer_id"":37324,""trades"":[{""action"":""Buy"",""shares"":25,""ticker"":""SCHF"",""total_trade_value"":499.38,""trade_price"":19.98},{""action"":""Buy"",""shares"":4,""ticker"":""VTI"",""total_trade_value"":1170.74,""trade_price"":292.69},{""action"":""Buy"",""shares"":18,""ticker"":""BND"",""total_trade_value"":1317.42,""trade_price"":73.19}],""transaction_category"":""Securities Trade"",""transaction_date"":""2025-02-25 00:00:00.000""}","\N","\N"
"2025-02-25 00:00:00.000","b50bc80845088ad6a56ac449fe8f4859","{""account_type"":""Brokerage"",""customer_id"":43405,""trades"":[{""action"":""Buy"",""shares"":13,""ticker"":""BND"",""total_trade_value"":951.47,""trade_price"":73.19}],""transaction_category"":""Securities Trade"",""transaction_date"":""2025-02-25 00:00:00.000""}","\N","\N"
"2025-02-25 00:00:00.000","4deac9fe179d5c3416e806a6c1793f63","{""account_type"":""Brokerage"",""customer_id"":39271,""trades"":[{""action"":""Buy"",""shares"":39,""ticker"":""SCHE"",""total_trade_value"":1082.05,""trade_price"":27.74},{""action"":""Buy"",""shares"":4,""ticker"":""IBIT"",""total_trade_value"":198.66,""trade_price"":49.66},{""action"":""Buy"",""shares"":2,""ticker"":""IWM"",""total_trade_value"":430.76,""trade_price"":215.38},{""action"":""Buy"",""shares"":3,""ticker"":""AVUV"",""total_trade_value"":280.09,""trade_price"":93.36}],""transaction_category"":""Securities Trade"",""transaction_date"":""2025-02-25 00:00:00.000""}","\N","\N"
"2025-02-25 00:00:00.000","0ff7ba195bfc7807199982f89f550a5c","{""account_type"":""Brokerage"",""customer_id"":20725,""trades"":[{""action"":""Buy"",""shares"":1,""ticker"":""VTI"",""total_trade_value"":292.69,""trade_price"":292.69},{""action"":""Buy"",""shares"":7,""ticker"":""SCHF"",""total_trade_value"":139.83,""trade_price"":19.98},{""action"":""Buy"",""shares"":5,""ticker"":""BND"",""total_trade_value"":365.95,""trade_price"":73.19}],""transaction_category"":""Securities Trade"",""transaction_date"":""2025-02-25 00:00:00.000""}","\N","\N"
"2025-02-25 00:00:00.000","1ddccb2ff6d88a7564e159bd12b169fd","{""account_type"":""Brokerage"",""customer_id"":31573,""trades"":[{""action"":""Buy"",""shares"":14,""ticker"":""SCHF"",""total_trade_value"":279.65,""trade_price"":19.98},{""action"":""Buy"",""shares"":2,""ticker"":""VTI"",""total_trade_value"":585.37,""trade_price"":292.69},{""action"":""Buy"",""shares"":10,""ticker"":""BND"",""total_trade_value"":731.9,""trade_price"":73.19}],""transaction_category"":""Securities Trade"",""transaction_date"":""2025-02-25 00:00:00.000""}","\N","\N"
"2025-02-25 00:00:00.000","28cd91e4dc3c53e2aab4fa1886a82716","{""account_type"":""Brokerage"",""customer_id"":36291,""trades"":[{""action"":""Buy"",""shares"":1,""ticker"":""VTI"",""total_trade_value"":292.69,""trade_price"":292.69},{""action"":""Buy"",""shares"":5,""ticker"":""BND"",""total_trade_value"":365.95,""trade_price"":73.19},{""action"":""Buy"",""shares"":7,""ticker"":""SCHF"",""total_trade_value"":139.83,""trade_price"":19.98}],""transaction_category"":""Securities Trade"",""transaction_date"":""2025-02-25 00:00:00.000""}","\N","\N"
"2025-02-25 00:00:00.000","485e15827e419136683285ec9350edda","{""account_type"":""Brokerage"",""customer_id"":45959,""trades"":[{""action"":""Buy"",""shares"":7,""ticker"":""BND"",""total_trade_value"":512.33,""trade_price"":73.19},{""action"":""Buy"",""shares"":10,""ticker"":""SCHF"",""total_trade_value"":199.75,""trade_price"":19.98},{""action"":""Buy"",""shares"":1,""ticker"":""VTI"",""total_trade_value"":292.69,""trade_price"":292.69}],""transaction_category"":""Securities Trade"",""transaction_date"":""2025-02-25 00:00:00.000""}","\N","\N"
"2025-02-25 00:00:00.000","abe454dfcdc59378e23343a170c04978","{""account_type"":""Brokerage"",""customer_id"":42459,""trades"":[{""action"":""Buy"",""shares"":1,""ticker"":""VTI"",""total_trade_value"":292.69,""trade_price"":292.69},{""action"":""Buy"",""shares"":7,""ticker"":""SCHF"",""total_trade_value"":139.83,""trade_price"":19.98},{""action"":""Buy"",""shares"":5,""ticker"":""BND"",""total_trade_value"":365.95,""trade_price"":73.19}],""transaction_category"":""Securities Trade"",""transaction_date"":""2025-02-25 00:00:00.000""}","\N","\N"
"2025-02-25 00:00:00.000","a59e2f8828a5599bd5ae6442dac479dd","{""account_type"":""Brokerage"",""customer_id"":35327,""trades"":[{""action"":""Buy"",""shares"":2,""ticker"":""CRM"",""total_trade_value"":609.03,""trade_price"":304.51},{""action"":""Buy"",""shares"":3,""ticker"":""DGX"",""total_trade_value"":525.54,""trade_price"":175.18},{""action"":""Buy"",""shares"":9,""ticker"":""CFG"",""total_trade_value"":401.85,""trade_price"":44.65},{""action"":""Buy"",""shares"":3,""ticker"":""BND"",""total_trade_value"":219.57,""trade_price"":73.19},{""action"":""Buy"",""shares"":1,""ticker"":""LOW"",""total_trade_value"":241.22,""trade_price"":241.22}],""transaction_category"":""Securities Trade"",""transaction_date"":""2025-02-25 00:00:00.000""}","\N","\N"
"2025-02-25 00:00:00.000","fc26ff1c3cdd55aa4c54062dee98acf3","{""account_type"":""Brokerage"",""customer_id"":36219,""trades"":[{""action"":""Buy"",""shares"":7,""ticker"":""NVDA"",""total_trade_value"":891.34,""trade_price"":127.33},{""action"":""Buy"",""shares"":8,""ticker"":""CSCO"",""total_trade_value"":511.8,""trade_price"":63.97}],""transaction_category"":""Securities Trade"",""transaction_date"":""2025-02-25 00:00:00.000""}","\N","\N"
"2025-02-25 00:00:00.000","926c1f7eede1830de5b09e68a88100cd","{""account_type"":""Brokerage"",""customer_id"":38767,""trades"":[{""action"":""Buy"",""shares"":2,""ticker"":""QCOM"",""total_trade_value"":322.77,""trade_price"":161.38},{""action"":""Buy"",""shares"":3,""ticker"":""BND"",""total_trade_value"":219.57,""trade_price"":73.19},{""action"":""Buy"",""shares"":2,""ticker"":""DHR"",""total_trade_value"":421.6,""trade_price"":210.8}],""transaction_category"":""Securities Trade"",""transaction_date"":""2025-02-25 00:00:00.000""}","\N","\N"
"2025-02-25 00:00:00.000","6876140c3fbe993ef6ae0500c1daac94","{""account_type"":""Brokerage"",""customer_id"":47293,""trades"":[{""action"":""Buy"",""shares"":18,""ticker"":""SCHE"",""total_trade_value"":499.41,""trade_price"":27.74},{""action"":""Buy"",""shares"":1,""ticker"":""IWM"",""total_trade_value"":215.38,""trade_price"":215.38},{""action"":""Buy"",""shares"":1,""ticker"":""AVUV"",""total_trade_value"":93.36,""trade_price"":93.36},{""action"":""Buy"",""shares"":2,""ticker"":""IBIT"",""total_trade_value"":99.33,""trade_price"":49.66}],""transaction_category"":""Securities Trade"",""transaction_date"":""2025-02-25 00:00:00.000""}","\N","\N"
"2025-02-25 00:00:00.000","0c54ce688014f3f67658ee521535896f","{""account_type"":""Brokerage"",""customer_id"":22651,""trades"":[{""action"":""Buy"",""shares"":5,""ticker"":""BND"",""total_trade_value"":365.95,""trade_price"":73.19},{""action"":""Buy"",""shares"":7,""ticker"":""SCHF"",""total_trade_value"":139.83,""trade_price"":19.98},{""action"":""Buy"",""shares"":1,""ticker"":""VTI"",""total_trade_value"":292.69,""trade_price"":292.69}],""transaction_category"":""Securities Trade"",""transaction_date"":""2025-02-25 00:00:00.000""}","\N","\N"
"2025-02-25 00:00:00.000","7dcdc0886948917a47bb714537c50ae6","{""account_type"":""Brokerage"",""customer_id"":24500,""trades"":[{""action"":""Buy"",""shares"":12,""ticker"":""SCHE"",""total_trade_value"":332.94,""trade_price"":27.74},{""action"":""Buy"",""shares"":15,""ticker"":""SCHF"",""total_trade_value"":299.62,""trade_price"":19.98}],""transaction_category"":""Securities Trade"",""transaction_date"":""2025-02-25 00:00:00.000""}","\N","\N"
"2025-02-25 00:00:00.000","d60f04921d684aa2f2e0f7aea4500daf","{""account_type"":""Brokerage"",""customer_id"":18122,""trades"":[{""action"":""Buy"",""shares"":3,""ticker"":""BND"",""total_trade_value"":219.57,""trade_price"":73.19},{""action"":""Buy"",""shares"":1,""ticker"":""VTI"",""total_trade_value"":292.69,""trade_price"":292.69},{""action"":""Buy"",""shares"":10,""ticker"":""SCHF"",""total_trade_value"":199.75,""trade_price"":19.98},{""action"":""Buy"",""shares"":1,""ticker"":""VNQ"",""total_trade_value"":92.91,""trade_price"":92.91}],""transaction_category"":""Securities Trade"",""transaction_date"":""2025-02-25 00:00:00.000""}","\N","\N"
"2025-02-25 00:00:00.000","0646765486383b5a74ccaccff32840a0","{""account_type"":""Brokerage"",""customer_id"":19936,""trades"":[{""action"":""Buy"",""shares"":9,""ticker"":""BND"",""total_trade_value"":658.71,""trade_price"":73.19}],""transaction_category"":""Securities Trade"",""transaction_date"":""2025-02-25 00:00:00.000""}","\N","\N"
"2025-02-25 00:00:00.000","0f28f63b27ed9d739c47a2c7840a1cad","{""account_type"":""Brokerage"",""customer_id"":3757,""trades"":[{""action"":""Buy"",""shares"":131,""ticker"":""BND"",""total_trade_value"":9587.89,""trade_price"":73.19}],""transaction_category"":""Securities Trade"",""transaction_date"":""2025-02-25 00:00:00.000""}","\N","\N"
"2025-02-25 00:00:00.000","064afd25b6ff65665d9970b4f917a8ea","{""account_type"":""Brokerage"",""customer_id"":4132,""trades"":[{""action"":""Buy"",""shares"":14,""ticker"":""BND"",""total_trade_value"":1024.66,""trade_price"":73.19}],""transaction_category"":""Securities Trade"",""transaction_date"":""2025-02-25 00:00:00.000""}","\N","\N"
"2025-02-25 00:00:00.000","04e8549b7d3f25be7dc3d6c57ae0c008","{""account_type"":""Brokerage"",""customer_id"":7076,""trades"":[{""action"":""Buy"",""shares"":5,""ticker"":""BND"",""total_trade_value"":365.95,""trade_price"":73.19},{""action"":""Buy"",""shares"":3,""ticker"":""IAU"",""total_trade_value"":165.1,""trade_price"":55.03},{""action"":""Buy"",""shares"":2,""ticker"":""VTI"",""total_trade_value"":585.37,""trade_price"":292.69},{""action"":""Buy"",""shares"":1,""ticker"":""IWM"",""total_trade_value"":215.38,""trade_price"":215.38},{""action"":""Buy"",""shares"":26,""ticker"":""SCHF"",""total_trade_value"":519.35,""trade_price"":19.98}],""transaction_category"":""Securities Trade"",""transaction_date"":""2025-02-25 00:00:00.000""}","\N","\N"
"2025-02-25 00:00:00.000","360a94b1b4f0dbe8f3420ff01dd0d0fc","{""account_type"":""Brokerage"",""customer_id"":12091,""trades"":[{""action"":""Buy"",""shares"":4,""ticker"":""VNQ"",""total_trade_value"":371.62,""trade_price"":92.91},{""action"":""Buy"",""shares"":10,""ticker"":""BND"",""total_trade_value"":731.9,""trade_price"":73.19},{""action"":""Buy"",""shares"":7,""ticker"":""ESGU"",""total_trade_value"":908.67,""trade_price"":129.81}],""transaction_category"":""Securities Trade"",""transaction_date"":""2025-02-25 00:00:00.000""}","\N","\N"
"2025-02-25 00:00:00.000","bcc2a8c4732aea2e335909ec9b925a5b","{""account_type"":""Brokerage"",""customer_id"":14804,""trades"":[{""action"":""Buy"",""shares"":7,""ticker"":""SCHE"",""total_trade_value"":194.21,""trade_price"":27.74},{""action"":""Buy"",""shares"":5,""ticker"":""IAU"",""total_trade_value"":275.17,""trade_price"":55.03},{""action"":""Buy"",""shares"":8,""ticker"":""IBIT"",""total_trade_value"":397.32,""trade_price"":49.66}],""transaction_category"":""Securities Trade"",""transaction_date"":""2025-02-25 00:00:00.000""}","\N","\N"
"2025-02-25 00:00:00.000","a8403f2b1bc9a01e67a867649307db3f","{""account_type"":""Brokerage"",""customer_id"":17363,""trades"":[{""action"":""Buy"",""shares"":6,""ticker"":""BND"",""total_trade_value"":439.14,""trade_price"":73.19},{""action"":""Buy"",""shares"":2,""ticker"":""VTI"",""total_trade_value"":585.37,""trade_price"":292.69},{""action"":""Buy"",""shares"":20,""ticker"":""SCHF"",""total_trade_value"":399.5,""trade_price"":19.98},{""action"":""Buy"",""shares"":3,""ticker"":""VNQ"",""total_trade_value"":278.72,""trade_price"":92.91}],""transaction_category"":""Securities Trade"",""transaction_date"":""2025-02-25 00:00:00.000""}","\N","\N"
"2025-02-25 00:00:00.000","5f9fc8eb6413657fae7684a39cff8e18","{""account_type"":""Brokerage"",""customer_id"":18181,""trades"":[{""action"":""Buy"",""shares"":1,""ticker"":""BND"",""total_trade_value"":73.19,""trade_price"":73.19},{""action"":""Buy"",""shares"":1,""ticker"":""SBUX"",""total_trade_value"":113.95,""trade_price"":113.95},{""action"":""Buy"",""shares"":3,""ticker"":""EW"",""total_trade_value"":215.51,""trade_price"":71.84},{""action"":""Buy"",""shares"":2,""ticker"":""SCHW"",""total_trade_value"":159.15,""trade_price"":79.57},{""action"":""Buy"",""shares"":1,""ticker"":""AVGO"",""total_trade_value"":204.78,""trade_price"":204.78}],""transaction_category"":""Securities Trade"",""transaction_date"":""2025-02-25 00:00:00.000""}","\N","\N"
"2025-02-25 00:00:00.000","08e4fb3cfe6407077fab0e86fd9f280b","{""account_type"":""Brokerage"",""customer_id"":29913,""trades"":[{""action"":""Buy"",""shares"":5,""ticker"":""BND"",""total_trade_value"":365.95,""trade_price"":73.19},{""action"":""Buy"",""shares"":2,""ticker"":""VNQ"",""total_trade_value"":185.81,""trade_price"":92.91},{""action"":""Buy"",""shares"":17,""ticker"":""SCHF"",""total_trade_value"":339.58,""trade_price"":19.98},{""action"":""Buy"",""shares"":2,""ticker"":""VTI"",""total_trade_value"":585.37,""trade_price"":292.69}],""transaction_category"":""Securities Trade"",""transaction_date"":""2025-02-25 00:00:00.000""}","\N","\N"
"2025-02-25 00:00:00.000","11e4e52b2e856b3966d85bab5f70bb64","{""account_type"":""Brokerage"",""customer_id"":23854,""trades"":[{""action"":""Buy"",""shares"":11,""ticker"":""ESGU"",""total_trade_value"":1427.91,""trade_price"":129.81},{""action"":""Buy"",""shares"":7,""ticker"":""VNQ"",""total_trade_value"":650.34,""trade_price"":92.91},{""action"":""Buy"",""shares"":15,""ticker"":""BND"",""total_trade_value"":1097.85,""trade_price"":73.19}],""transaction_category"":""Securities Trade"",""transaction_date"":""2025-02-25 00:00:00.000""}","\N","\N"
"2025-02-25 00:00:00.000","a7349ae404ea10d82d2603d1d489eb30","{""account_type"":""Brokerage"",""customer_id"":21364,""trades"":[{""action"":""Buy"",""shares"":1,""ticker"":""VTI"",""total_trade_value"":292.69,""trade_price"":292.69},{""action"":""Buy"",""shares"":6,""ticker"":""BND"",""total_trade_value"":439.14,""trade_price"":73.19},{""action"":""Buy"",""shares"":8,""ticker"":""SCHF"",""total_trade_value"":159.8,""trade_price"":19.98}],""transaction_category"":""Securities Trade"",""transaction_date"":""2025-02-25 00:00:00.000""}","\N","\N"
"2025-02-25 00:00:00.000","c842ab8324ab01a21292ed859733a57d","{""account_type"":""Brokerage"",""customer_id"":20682,""trades"":[{""action"":""Buy"",""shares"":7,""ticker"":""SCHF"",""total_trade_value"":139.83,""trade_price"":19.98},{""action"":""Buy"",""shares"":1,""ticker"":""VTI"",""total_trade_value"":292.69,""trade_price"":292.69},{""action"":""Buy"",""shares"":5,""ticker"":""BND"",""total_trade_value"":365.95,""trade_price"":73.19}],""transaction_category"":""Securities Trade"",""transaction_date"":""2025-02-25 00:00:00.000""}","\N","\N"
"2025-02-25 00:00:00.000","dbca8f97f4cadfb8974a89a5a35b609e","{""account_type"":""Brokerage"",""customer_id"":34795,""trades"":[{""action"":""Buy"",""shares"":1,""ticker"":""IWM"",""total_trade_value"":215.38,""trade_price"":215.38},{""action"":""Buy"",""shares"":18,""ticker"":""SCHE"",""total_trade_value"":499.41,""trade_price"":27.74},{""action"":""Buy"",""shares"":2,""ticker"":""IBIT"",""total_trade_value"":99.33,""trade_price"":49.66},{""action"":""Buy"",""shares"":1,""ticker"":""AVUV"",""total_trade_value"":93.36,""trade_price"":93.36}],""transaction_category"":""Securities Trade"",""transaction_date"":""2025-02-25 00:00:00.000""}","\N","\N"
"2025-02-25 00:00:00.000","8cf2291a09434ee15fbea31d66969b76","{""account_type"":""Brokerage"",""customer_id"":8811,""trades"":[{""action"":""Buy"",""shares"":1,""ticker"":""CDNS"",""total_trade_value"":250.44,""trade_price"":250.44},{""action"":""Buy"",""shares"":13,""ticker"":""PFE"",""total_trade_value"":348.2,""trade_price"":26.79},{""action"":""Buy"",""shares"":2,""ticker"":""BND"",""total_trade_value"":146.38,""trade_price"":73.19}],""transaction_category"":""Securities Trade"",""transaction_date"":""2025-02-25 00:00:00.000""}","\N","\N"
"2025-02-25 00:00:00.000","6cd44141e2954a2a33e44ac87946c3fb","{""account_type"":""Brokerage"",""customer_id"":19363,""trades"":[{""action"":""Buy"",""shares"":2,""ticker"":""KO"",""total_trade_value"":142.5,""trade_price"":71.25},{""action"":""Buy"",""shares"":2,""ticker"":""PYPL"",""total_trade_value"":150.27,""trade_price"":75.13},{""action"":""Buy"",""shares"":3,""ticker"":""AZN"",""total_trade_value"":226.92,""trade_price"":75.64},{""action"":""Buy"",""shares"":2,""ticker"":""PAYX"",""total_trade_value"":301.94,""trade_price"":150.97},{""action"":""Buy"",""shares"":1,""ticker"":""BND"",""total_trade_value"":73.19,""trade_price"":73.19}],""transaction_category"":""Securities Trade"",""transaction_date"":""2025-02-25 00:00:00.000""}","\N","\N"
"2025-02-25 00:00:00.000","fdc96b116df3f7b140ab94a3f269b1dd","{""account_type"":""Brokerage"",""customer_id"":30275,""trades"":[{""action"":""Buy"",""shares"":22,""ticker"":""BND"",""total_trade_value"":1610.18,""trade_price"":73.19}],""transaction_category"":""Securities Trade"",""transaction_date"":""2025-02-25 00:00:00.000""}","\N","\N"
